uid,iid,r_ui,est,diff,Erlös
96,1934,3.0,3.4454257488250732,0.44542574882507324,5
103,981,3.0,3.3545897006988525,0.35458970069885254,0
55,655,3.5,4.002368450164795,0.5023684501647949,5
144,2213,2.0,4.274779319763184,2.2747793197631836,5
168,2838,3.0,2.7073073387145996,0.2926926612854004,0
119,0,5.0,4.150859355926514,0.8491406440734863,5
179,1265,4.0,2.2961580753326416,1.7038419246673584,0
44,1714,4.0,3.5178308486938477,0.48216915130615234,5
37,384,4.0,3.48568058013916,0.5143194198608398,5
93,1396,0.5,2.1590499877929688,1.6590499877929688,0
163,306,5.0,3.866215229034424,1.1337847709655762,5
100,1172,3.5,3.5984606742858887,0.09846067428588867,5
65,1136,3.0,2.814666509628296,0.1853334903717041,0
163,2425,3.5,3.1546146869659424,0.3453853130340576,0
9,831,3.5,3.2175545692443848,0.28244543075561523,0
119,619,5.0,4.169802188873291,0.830197811126709,5
182,199,2.0,4.019870281219482,2.0198702812194824,5
133,865,4.0,4.638217926025391,0.6382179260253906,5
108,600,4.0,4.1441969871521,0.1441969871520996,5
27,221,4.0,3.8896231651306152,0.11037683486938477,5
119,222,2.0,3.9681291580200195,1.9681291580200195,5
90,467,5.0,4.542871475219727,0.45712852478027344,5
144,1574,3.5,3.9622650146484375,0.4622650146484375,5
127,707,4.0,3.9654250144958496,0.03457498550415039,5
130,1069,3.5,3.6238741874694824,0.12387418746948242,5
19,708,4.0,3.5726990699768066,0.42730093002319336,5
87,600,4.5,3.977647304534912,0.5223526954650879,5
100,467,4.0,4.495484352111816,0.4954843521118164,5
177,2336,2.5,2.7918505668640137,0.29185056686401367,0
77,1449,3.5,4.202780723571777,0.7027807235717773,5
161,371,3.0,2.5429327487945557,0.45706725120544434,0
135,1618,3.5,4.100412845611572,0.6004128456115723,5
183,559,3.0,3.2435555458068848,0.24355554580688477,0
181,2010,4.0,3.9342236518859863,0.06577634811401367,5
71,918,3.5,4.228616714477539,0.7286167144775391,5
111,2590,3.0,2.467378616333008,0.5326213836669922,0
89,827,2.0,2.649254560470581,0.649254560470581,0
74,2262,4.0,3.75223445892334,0.24776554107666016,5
39,761,4.0,3.9054064750671387,0.09459352493286133,5
54,467,5.0,4.100621700286865,0.8993782997131348,5
46,907,3.0,3.4884579181671143,0.48845791816711426,5
134,2230,3.0,3.601820945739746,0.6018209457397461,5
69,768,2.5,2.8000669479370117,0.3000669479370117,0
121,231,4.0,4.385965824127197,0.38596582412719727,5
99,2363,3.0,4.251711368560791,1.251711368560791,5
184,944,4.5,4.859573841094971,0.3595738410949707,5
98,761,4.0,3.091313600540161,0.9086863994598389,0
78,34,4.5,4.4565043449401855,0.04349565505981445,5
179,407,1.0,3.1652543544769287,2.1652543544769287,0
167,249,5.0,3.631525993347168,1.368474006652832,5
34,461,5.0,4.010015487670898,0.9899845123291016,5
90,2925,4.0,4.240431308746338,0.2404313087463379,5
32,832,5.0,3.9675965309143066,1.0324034690856934,5
75,1823,4.0,3.471971273422241,0.5280287265777588,5
139,2810,5.0,4.49483585357666,0.5051641464233398,5
145,2175,3.5,3.1767144203186035,0.3232855796813965,0
40,82,4.5,4.087314605712891,0.4126853942871094,5
27,64,3.0,3.7726359367370605,0.7726359367370605,5
70,552,3.5,2.7491159439086914,0.7508840560913086,0
97,469,3.0,3.4538726806640625,0.4538726806640625,5
145,2657,3.5,3.7882847785949707,0.2882847785949707,5
134,515,4.0,3.429399013519287,0.5706009864807129,5
91,1489,3.5,3.2266056537628174,0.2733943462371826,0
140,1218,3.0,2.991274356842041,0.008725643157958984,0
89,2217,4.0,3.473048686981201,0.5269513130187988,5
48,27,2.0,1.899747610092163,0.10025238990783691,0
91,954,4.0,3.7259912490844727,0.27400875091552734,5
65,206,1.0,3.0832481384277344,2.0832481384277344,0
66,796,3.0,1.9927537441253662,1.0072462558746338,0
84,1810,4.0,4.100441932678223,0.10044193267822266,5
54,2265,2.5,3.484152317047119,0.9841523170471191,5
27,225,5.0,3.3361713886260986,1.6638286113739014,0
94,336,5.0,4.027102470397949,0.9728975296020508,5
158,2841,3.0,2.718308687210083,0.281691312789917,0
108,1549,4.5,4.010690212249756,0.48930978775024414,5
179,2450,4.0,3.553407669067383,0.4465923309326172,5
183,1335,3.0,3.5160017013549805,0.5160017013549805,5
61,292,4.5,4.116352558135986,0.38364744186401367,5
149,38,3.5,3.2630321979522705,0.2369678020477295,0
145,1356,3.5,3.5661087036132812,0.06610870361328125,5
44,602,5.0,4.207029819488525,0.7929701805114746,5
125,730,5.0,4.2360992431640625,0.7639007568359375,5
89,798,4.0,3.6495347023010254,0.3504652976989746,5
167,467,5.0,4.8653364181518555,0.13466358184814453,5
11,461,4.0,3.3354640007019043,0.6645359992980957,0
24,75,4.5,4.464104652404785,0.035895347595214844,5
131,98,1.5,2.6526849269866943,1.1526849269866943,0
113,104,3.0,3.5961198806762695,0.5961198806762695,5
103,885,2.0,3.036565065383911,1.0365650653839111,0
120,1876,4.0,3.265369415283203,0.7346305847167969,0
33,83,2.0,3.732393264770508,1.7323932647705078,5
112,37,4.0,3.5155086517333984,0.48449134826660156,5
179,1411,4.0,3.784632682800293,0.21536731719970703,5
3,613,4.5,3.773776054382324,0.7262239456176758,5
77,864,3.0,4.274688720703125,1.274688720703125,5
107,83,3.5,3.553750991821289,0.05375099182128906,5
0,83,5.0,4.852198123931885,0.14780187606811523,5
97,2006,3.0,2.157851457595825,0.8421485424041748,0
31,2451,3.5,4.445562362670898,0.9455623626708984,5
132,79,3.5,3.753664016723633,0.2536640167236328,5
106,845,3.5,3.5016489028930664,0.0016489028930664062,5
140,2080,4.0,4.0531535148620605,0.05315351486206055,5
99,1069,4.0,3.9855599403381348,0.014440059661865234,5
145,83,4.5,3.9183926582336426,0.5816073417663574,5
7,1330,4.5,3.952871322631836,0.5471286773681641,5
122,782,4.0,4.0722174644470215,0.07221746444702148,5
98,2180,5.0,3.7987890243530273,1.2012109756469727,5
112,152,3.5,3.422938346862793,0.07706165313720703,5
177,470,1.5,2.833198070526123,1.333198070526123,0
145,80,4.0,4.2428717613220215,0.24287176132202148,5
49,1544,4.0,3.7820982933044434,0.21790170669555664,5
148,42,4.5,3.5651168823242188,0.9348831176757812,5
54,1759,5.0,3.2665576934814453,1.7334423065185547,0
127,147,4.0,3.896146774291992,0.10385322570800781,5
90,2728,4.0,3.657381057739258,0.3426189422607422,5
184,2145,5.0,4.30460786819458,0.6953921318054199,5
132,1934,4.0,3.5966858863830566,0.40331411361694336,5
89,184,4.0,3.3876922130584717,0.6123077869415283,0
183,2301,4.0,3.3539891242980957,0.6460108757019043,0
127,1521,5.0,4.230603218078613,0.7693967819213867,5
32,2535,3.0,3.7676944732666016,0.7676944732666016,5
135,15,5.0,4.0947184562683105,0.9052815437316895,5
134,586,3.5,2.8985564708709717,0.6014435291290283,0
70,823,4.5,4.514209747314453,0.014209747314453125,5
106,936,2.0,2.8158044815063477,0.8158044815063477,0
117,1162,3.0,3.150850772857666,0.15085077285766602,0
27,1793,4.0,3.607215404510498,0.39278459548950195,5
98,212,4.0,3.3176345825195312,0.6823654174804688,0
175,1802,3.0,3.2207326889038086,0.2207326889038086,0
127,249,2.0,3.6421756744384766,1.6421756744384766,5
119,1952,4.0,3.9019832611083984,0.09801673889160156,5
177,2060,1.5,2.646807909011841,1.1468079090118408,0
83,95,4.0,3.3900883197784424,0.6099116802215576,0
144,2721,3.5,3.4174160957336426,0.08258390426635742,5
121,2191,3.5,3.8346071243286133,0.3346071243286133,5
6,1149,2.0,2.5310332775115967,0.5310332775115967,0
151,1978,0.5,3.107847213745117,2.607847213745117,0
63,1938,3.0,3.2236580848693848,0.22365808486938477,0
127,1265,3.0,3.0330374240875244,0.033037424087524414,0
134,677,3.5,3.4462339878082275,0.05376601219177246,5
140,2825,2.0,3.485337972640991,1.4853379726409912,5
117,281,4.0,3.379737138748169,0.620262861251831,0
168,1955,4.5,3.909121036529541,0.590878963470459,5
177,1523,2.5,2.9421584606170654,0.44215846061706543,0
77,2357,4.0,3.534730911254883,0.4652690887451172,5
142,1199,3.5,3.427649736404419,0.07235026359558105,5
54,167,2.5,3.3114166259765625,0.8114166259765625,0
140,1618,3.5,3.939702033996582,0.43970203399658203,5
101,1895,2.0,2.4086949825286865,0.4086949825286865,0
96,335,3.5,3.7128677368164062,0.21286773681640625,5
141,889,4.0,4.24420690536499,0.24420690536499023,5
112,1077,4.0,3.8435511589050293,0.1564488410949707,5
49,573,4.5,3.7306876182556152,0.7693123817443848,5
32,818,5.0,4.112723350524902,0.8872766494750977,5
17,225,3.0,3.083209753036499,0.08320975303649902,0
178,342,2.0,3.105862855911255,1.1058628559112549,0
5,662,3.5,3.5024452209472656,0.002445220947265625,5
123,2078,4.0,3.7583441734313965,0.24165582656860352,5
14,706,2.5,2.6670446395874023,0.16704463958740234,0
154,70,3.5,3.648714065551758,0.1487140655517578,5
83,1869,3.5,3.5982847213745117,0.09828472137451172,5
127,1668,3.5,2.8062267303466797,0.6937732696533203,0
127,2273,3.0,3.364041805267334,0.364041805267334,0
181,270,4.5,3.9068851470947266,0.5931148529052734,5
177,1274,2.5,3.0604758262634277,0.5604758262634277,0
57,277,4.0,4.406850337982178,0.40685033798217773,5
177,192,3.0,3.109008550643921,0.1090085506439209,0
92,765,1.0,2.212862491607666,1.212862491607666,0
74,37,4.0,3.7051334381103516,0.29486656188964844,5
140,1364,2.0,2.6777045726776123,0.6777045726776123,0
160,1664,4.0,3.6113128662109375,0.3886871337890625,5
151,2423,0.5,2.3226730823516846,1.8226730823516846,0
39,1521,5.0,4.4802165031433105,0.5197834968566895,5
40,974,2.0,3.6205902099609375,1.6205902099609375,5
135,876,3.5,3.4431872367858887,0.05681276321411133,5
23,359,4.0,4.438199996948242,0.4381999969482422,5
134,1353,4.0,3.5300064086914062,0.46999359130859375,5
123,64,3.5,3.509455680847168,0.009455680847167969,5
121,2855,2.5,3.132021427154541,0.632021427154541,0
63,996,3.0,3.409357786178589,0.40935778617858887,5
50,593,3.0,2.9352588653564453,0.06474113464355469,0
183,645,4.5,3.2015020847320557,1.2984979152679443,0
55,1408,2.5,2.516890287399292,0.016890287399291992,0
27,262,4.0,4.387472629547119,0.38747262954711914,5
177,2691,3.0,3.070887565612793,0.07088756561279297,0
9,7,3.5,3.0224993228912354,0.47750067710876465,0
146,259,2.5,4.077250003814697,1.5772500038146973,5
145,804,4.0,3.5646615028381348,0.43533849716186523,5
133,105,4.5,4.360326766967773,0.13967323303222656,5
184,1261,4.5,4.364103317260742,0.1358966827392578,5
65,2033,2.0,3.2737419605255127,1.2737419605255127,0
135,1573,3.0,3.135714054107666,0.13571405410766602,0
124,1738,4.0,3.6239113807678223,0.37608861923217773,5
55,91,2.5,3.7208824157714844,1.2208824157714844,5
84,305,4.0,3.889949321746826,0.11005067825317383,5
181,2640,3.5,3.712890625,0.212890625,5
55,1310,4.0,3.0052828788757324,0.9947171211242676,0
163,2329,3.5,3.3688719272613525,0.13112807273864746,0
129,1300,3.0,3.331301212310791,0.331301212310791,0
8,764,2.5,3.3146378993988037,0.8146378993988037,0
96,2179,3.0,3.221679925918579,0.2216799259185791,0
60,1211,4.0,2.614020824432373,1.385979175567627,0
83,505,2.0,2.594954490661621,0.5949544906616211,0
183,2862,1.5,2.452286958694458,0.952286958694458,0
174,551,4.0,3.914731025695801,0.08526897430419922,5
26,1124,1.0,3.763392448425293,2.763392448425293,5
89,1657,4.0,3.7749757766723633,0.22502422332763672,5
179,2728,4.0,3.074270248413086,0.9257297515869141,0
108,2153,3.5,4.260600566864014,0.7606005668640137,5
22,2002,3.0,3.1673972606658936,0.16739726066589355,0
52,134,3.0,3.7167272567749023,0.7167272567749023,5
96,366,3.0,3.5140552520751953,0.5140552520751953,5
50,597,0.5,1.8086862564086914,1.3086862564086914,0
119,717,4.0,4.135331630706787,0.1353316307067871,5
127,1886,3.0,2.8211591243743896,0.17884087562561035,0
131,70,4.5,3.4573113918304443,1.0426886081695557,5
111,188,3.0,4.270572185516357,1.2705721855163574,5
28,95,2.5,2.9623470306396484,0.46234703063964844,0
45,594,2.5,2.402493953704834,0.09750604629516602,0
89,1827,4.0,3.480024814605713,0.5199751853942871,5
83,2822,4.0,3.778703212738037,0.2212967872619629,5
128,2325,3.5,3.28800106048584,0.21199893951416016,0
53,848,4.5,4.738921165466309,0.2389211654663086,5
177,284,5.0,3.5323266983032227,1.4676733016967773,5
34,729,4.0,3.891169548034668,0.10883045196533203,5
96,779,3.0,3.741922378540039,0.7419223785400391,5
140,2142,4.0,4.099853038787842,0.0998530387878418,5
108,595,3.0,3.435530662536621,0.4355306625366211,5
178,2768,2.0,2.572953462600708,0.572953462600708,0
24,2002,3.0,3.7480416297912598,0.7480416297912598,5
147,611,4.0,3.9201736450195312,0.07982635498046875,5
145,1874,1.5,3.4059276580810547,1.9059276580810547,5
184,1768,5.0,4.129488468170166,0.870511531829834,5
168,37,4.5,4.019308567047119,0.48069143295288086,5
156,1105,4.0,3.8678817749023438,0.13211822509765625,5
19,1744,2.0,2.0847465991973877,0.0847465991973877,0
13,281,3.0,4.2933878898620605,1.2933878898620605,5
131,1377,3.5,2.3310649394989014,1.1689350605010986,0
131,1379,2.0,1.918842077255249,0.08115792274475098,0
121,504,3.5,3.543344497680664,0.04334449768066406,5
29,187,3.0,3.3971426486968994,0.3971426486968994,0
105,1317,2.0,2.427603006362915,0.42760300636291504,0
20,282,3.5,4.21493673324585,0.7149367332458496,5
158,1135,4.0,3.542654514312744,0.45734548568725586,5
119,883,5.0,3.849855899810791,1.150144100189209,5
62,139,4.0,3.7227916717529297,0.2772083282470703,5
78,1380,4.0,3.696930408477783,0.3030695915222168,5
27,2441,4.0,4.1949663162231445,0.19496631622314453,5
87,830,4.5,4.002834320068359,0.4971656799316406,5
147,104,3.5,2.5854945182800293,0.9145054817199707,0
179,1045,3.0,2.174703598022461,0.8252964019775391,0
100,342,2.5,3.501572608947754,1.001572608947754,5
140,382,3.0,2.6001579761505127,0.3998420238494873,0
83,882,3.0,3.282773494720459,0.282773494720459,0
61,15,5.0,4.542840003967285,0.45715999603271484,5
55,24,4.0,4.148648262023926,0.14864826202392578,5
66,1198,4.0,3.3055245876312256,0.6944754123687744,0
144,458,2.5,2.9427359104156494,0.4427359104156494,0
123,2782,3.5,3.571971893310547,0.07197189331054688,5
178,2583,3.0,3.143601179122925,0.1436011791229248,0
120,2191,4.5,3.344926595687866,1.1550734043121338,0
112,1418,4.5,3.4630250930786133,1.0369749069213867,5
152,594,4.0,3.83676815032959,0.16323184967041016,5
0,31,5.0,4.420812606811523,0.5791873931884766,5
71,55,3.0,3.4762449264526367,0.4762449264526367,5
83,942,3.5,3.6327056884765625,0.1327056884765625,5
66,2013,1.5,2.3755874633789062,0.8755874633789062,0
153,972,5.0,4.026280403137207,0.973719596862793,5
172,256,4.0,4.53220796585083,0.5322079658508301,5
177,521,2.5,2.4525532722473145,0.04744672775268555,0
51,20,4.0,4.354007244110107,0.3540072441101074,5
40,879,3.0,3.5792860984802246,0.5792860984802246,5
114,615,4.5,4.037196159362793,0.46280384063720703,5
135,1692,2.5,3.844007968902588,1.344007968902588,5
89,38,3.5,3.300387382507324,0.19961261749267578,0
120,1910,5.0,3.6100597381591797,1.3899402618408203,5
113,932,3.0,3.822153091430664,0.8221530914306641,5
83,1393,2.0,2.991816520690918,0.991816520690918,0
125,2113,5.0,3.936269760131836,1.063730239868164,5
46,499,3.0,3.1170058250427246,0.11700582504272461,0
123,2204,4.0,3.861691474914551,0.13830852508544922,5
101,254,4.0,3.891477584838867,0.10852241516113281,5
17,1088,3.0,3.1640701293945312,0.16407012939453125,0
144,1665,4.5,3.4856314659118652,1.0143685340881348,5
39,2633,4.5,4.557503700256348,0.057503700256347656,5
115,2339,3.5,2.693596601486206,0.806403398513794,0
71,861,4.0,3.379998207092285,0.6200017929077148,0
125,669,5.0,4.614590167999268,0.3854098320007324,5
6,166,3.0,2.8725850582122803,0.12741494178771973,0
54,201,3.0,3.541440963745117,0.5414409637451172,5
146,250,4.5,3.875925064086914,0.6240749359130859,5
177,397,2.0,1.6559321880340576,0.3440678119659424,0
50,827,5.0,2.2139148712158203,2.7860851287841797,0
62,773,4.0,3.7362565994262695,0.26374340057373047,5
146,1379,4.0,3.3316028118133545,0.6683971881866455,0
31,2435,4.0,3.9227943420410156,0.07720565795898438,5
6,74,4.0,3.3211493492126465,0.6788506507873535,0
38,621,4.5,3.47318696975708,1.02681303024292,5
87,685,5.0,4.283466815948486,0.7165331840515137,5
181,140,4.0,4.166492462158203,0.16649246215820312,5
145,359,4.0,4.255018711090088,0.2550187110900879,5
142,484,0.5,2.8833019733428955,2.3833019733428955,0
22,1840,3.0,3.1644036769866943,0.16440367698669434,0
83,733,3.5,3.6343374252319336,0.1343374252319336,5
127,1056,5.0,4.014259338378906,0.9857406616210938,5
38,901,4.0,4.3984575271606445,0.39845752716064453,5
104,97,0.5,3.0218052864074707,2.5218052864074707,0
79,75,4.0,3.9873433113098145,0.012656688690185547,5
11,1776,4.0,3.422060966491699,0.5779390335083008,5
56,794,4.0,3.9326043128967285,0.06739568710327148,5
173,798,3.0,3.759678840637207,0.759678840637207,5
77,451,3.5,2.7793612480163574,0.7206387519836426,0
6,528,2.0,2.138092279434204,0.1380922794342041,0
92,463,1.0,1.9449851512908936,0.9449851512908936,0
47,860,4.5,3.727518081665039,0.7724819183349609,5
108,277,4.0,4.478235721588135,0.47823572158813477,5
37,32,4.0,3.5666403770446777,0.43335962295532227,5
46,474,3.0,3.294238567352295,0.2942385673522949,0
115,1396,1.0,2.966761589050293,1.966761589050293,0
170,2158,3.5,3.4311349391937256,0.06886506080627441,5
127,1940,4.5,3.8370161056518555,0.6629838943481445,5
124,342,2.0,3.447491407394409,1.4474914073944092,5
177,1021,3.5,2.6849241256713867,0.8150758743286133,0
144,1740,3.5,3.649844169616699,0.14984416961669922,5
8,1428,4.0,3.3112540245056152,0.6887459754943848,0
146,1106,4.5,3.3340682983398438,1.1659317016601562,0
31,1833,4.5,3.8323206901550293,0.6676793098449707,5
3,600,4.0,3.86391544342041,0.13608455657958984,5
59,15,5.0,3.9783244132995605,1.0216755867004395,5
143,1257,2.0,3.2366433143615723,1.2366433143615723,0
34,15,4.0,4.401810646057129,0.4018106460571289,5
168,79,4.5,4.327525615692139,0.17247438430786133,5
43,1093,4.0,3.2246696949005127,0.7753303050994873,0
43,82,5.0,4.2874908447265625,0.7125091552734375,5
96,2471,4.0,3.0991830825805664,0.9008169174194336,0
184,2184,5.0,4.3076019287109375,0.6923980712890625,5
92,2842,3.0,1.6855885982513428,1.3144114017486572,0
77,1646,4.5,4.163140296936035,0.33685970306396484,5
116,20,5.0,4.409519672393799,0.5904803276062012,5
77,1889,3.0,3.3831090927124023,0.38310909271240234,0
35,2368,3.5,2.9785282611846924,0.5214717388153076,0
92,1986,5.0,3.2666196823120117,1.7333803176879883,0
9,646,3.0,2.9091196060180664,0.0908803939819336,0
112,2032,4.0,3.1513774394989014,0.8486225605010986,0
97,178,4.0,3.901747226715088,0.09825277328491211,5
27,1080,3.0,3.7388296127319336,0.7388296127319336,5
142,1052,0.5,1.67702054977417,1.17702054977417,0
177,2860,2.5,2.258640766143799,0.24135923385620117,0
71,1904,4.0,3.2070152759552,0.7929847240447998,0
177,2202,3.5,3.2546768188476562,0.24532318115234375,0
9,568,2.0,2.1771676540374756,0.17716765403747559,0
95,1955,2.5,3.7318458557128906,1.2318458557128906,5
8,994,3.5,3.419419765472412,0.08058023452758789,5
177,198,3.0,2.3719286918640137,0.6280713081359863,0
184,968,3.0,3.357581615447998,0.35758161544799805,0
180,646,3.0,3.417263984680176,0.4172639846801758,5
60,157,4.0,3.6724910736083984,0.32750892639160156,5
158,1166,5.0,3.916128158569336,1.083871841430664,5
127,26,4.0,3.945013999938965,0.054986000061035156,5
81,1221,2.0,2.937525749206543,0.937525749206543,0
19,595,0.5,2.4046428203582764,1.9046428203582764,0
108,594,4.0,4.227353572845459,0.22735357284545898,5
119,2414,2.5,3.6198654174804688,1.1198654174804688,5
5,931,3.5,3.7048840522766113,0.20488405227661133,5
114,449,4.0,4.116708755493164,0.11670875549316406,5
37,480,4.0,3.905122756958008,0.09487724304199219,5
17,311,4.0,3.5787153244018555,0.42128467559814453,5
63,767,3.0,4.04486083984375,1.04486083984375,5
123,2211,3.5,3.1085128784179688,0.39148712158203125,0
0,45,5.0,4.71384334564209,0.28615665435791016,5
177,1538,2.0,2.1767733097076416,0.1767733097076416,0
127,2435,4.0,3.874420166015625,0.125579833984375,5
119,2167,5.0,4.310193061828613,0.6898069381713867,5
147,1760,2.5,2.0092315673828125,0.4907684326171875,0
140,812,1.5,2.2417027950286865,0.7417027950286865,0
34,2554,3.0,2.7382802963256836,0.2617197036743164,0
70,176,4.0,4.269728660583496,0.2697286605834961,5
99,938,2.0,3.546804428100586,1.546804428100586,5
130,72,3.0,3.7751383781433105,0.7751383781433105,5
168,935,5.0,4.71147346496582,0.2885265350341797,5
160,803,3.5,3.5794992446899414,0.0794992446899414,5
53,606,4.5,4.056653022766113,0.4433469772338867,5
39,1495,4.5,4.270534992218018,0.22946500778198242,5
143,1279,4.0,3.6115946769714355,0.38840532302856445,5
9,643,3.0,3.072714328765869,0.07271432876586914,0
23,908,4.0,3.7601776123046875,0.2398223876953125,5
119,1394,5.0,3.637716293334961,1.362283706665039,5
61,380,3.5,3.410738229751587,0.08926177024841309,5
151,205,3.5,2.951287269592285,0.5487127304077148,0
35,2356,3.0,3.380087375640869,0.38008737564086914,0
91,485,3.5,3.2880210876464844,0.21197891235351562,0
177,2810,3.0,3.330275535583496,0.3302755355834961,0
147,380,2.0,2.149615526199341,0.14961552619934082,0
13,1109,4.0,3.5989675521850586,0.4010324478149414,5
9,1663,3.0,3.104456901550293,0.10445690155029297,0
81,1833,3.0,3.130066394805908,0.1300663948059082,0
12,570,4.0,3.636244297027588,0.3637557029724121,5
130,77,4.0,3.944298267364502,0.05570173263549805,5
89,163,2.0,2.961702585220337,0.9617025852203369,0
9,1667,3.0,3.0378007888793945,0.03780078887939453,0
18,82,4.0,4.437097072601318,0.43709707260131836,5
116,292,5.0,4.3441362380981445,0.6558637619018555,5
13,1222,1.0,3.757826805114746,2.757826805114746,5
57,780,5.0,4.241460800170898,0.7585391998291016,5
151,1301,1.0,2.7860054969787598,1.7860054969787598,0
119,127,5.0,3.997694492340088,1.002305507659912,5
18,114,4.5,3.990504264831543,0.509495735168457,5
83,2007,2.5,2.6658642292022705,0.1658642292022705,0
139,159,4.0,4.360718250274658,0.3607182502746582,5
66,1827,3.0,3.622347354888916,0.622347354888916,5
173,823,4.0,4.351115703582764,0.35111570358276367,5
123,1236,4.0,3.6391096115112305,0.36089038848876953,5
35,729,2.0,3.4179067611694336,1.4179067611694336,5
28,2477,3.0,2.594353199005127,0.40564680099487305,0
127,463,2.0,1.6254820823669434,0.37451791763305664,0
183,2248,2.5,3.1740596294403076,0.6740596294403076,0
78,1393,4.5,3.6975088119506836,0.8024911880493164,5
177,798,3.5,3.2394521236419678,0.2605478763580322,0
143,588,4.0,3.777825355529785,0.22217464447021484,5
159,98,5.0,3.391057014465332,1.608942985534668,0
54,1461,3.5,3.5428037643432617,0.04280376434326172,5
153,767,4.0,4.287333011627197,0.28733301162719727,5
77,104,4.0,3.8006348609924316,0.19936513900756836,5
83,1446,2.0,2.489630699157715,0.48963069915771484,0
153,687,0.5,3.9353561401367188,3.4353561401367188,5
173,141,1.0,1.2989635467529297,0.2989635467529297,0
127,674,5.0,4.382577896118164,0.6174221038818359,5
79,1732,2.0,3.649325370788574,1.6493253707885742,5
60,311,3.0,3.2681148052215576,0.2681148052215576,0
123,2515,2.5,3.349043369293213,0.8490433692932129,0
60,1396,3.5,3.167952299118042,0.332047700881958,0
181,3,3.0,4.198673725128174,1.1986737251281738,5
153,469,4.5,3.329580545425415,1.170419454574585,0
55,194,4.0,4.109728813171387,0.10972881317138672,5
6,443,3.0,2.027888774871826,0.9721112251281738,0
112,1325,3.5,3.242821455001831,0.25717854499816895,0
184,2029,4.0,2.532505989074707,1.467494010925293,0
95,282,4.0,4.263556480407715,0.26355648040771484,5
95,1631,4.0,4.23155403137207,0.2315540313720703,5
50,1108,5.0,1.814164638519287,3.185835361480713,0
16,1426,3.5,3.5874500274658203,0.08745002746582031,5
17,53,3.0,2.425856828689575,0.5741431713104248,0
160,1679,3.5,3.8006110191345215,0.3006110191345215,5
163,553,4.0,3.2073283195495605,0.7926716804504395,0
106,349,4.5,3.631707191467285,0.8682928085327148,5
87,659,4.5,4.1407341957092285,0.3592658042907715,5
40,2567,4.0,4.088014602661133,0.08801460266113281,5
107,249,3.5,3.176020383834839,0.32397961616516113,0
127,641,4.0,3.9087910652160645,0.09120893478393555,5
12,18,5.0,3.5694456100463867,1.4305543899536133,5
63,34,3.5,3.9590911865234375,0.4590911865234375,5
31,82,3.5,4.124001979827881,0.6240019798278809,5
71,1663,4.0,3.825366973876953,0.17463302612304688,5
34,944,4.0,4.546316146850586,0.5463161468505859,5
181,2197,3.0,3.462380886077881,0.46238088607788086,5
100,1632,3.5,3.766934394836426,0.2669343948364258,5
75,1450,3.0,3.6841602325439453,0.6841602325439453,5
161,605,3.5,3.4614498615264893,0.03855013847351074,5
79,579,3.0,3.5296010971069336,0.5296010971069336,5
142,777,4.5,3.9666433334350586,0.5333566665649414,5
177,2404,3.0,2.8848843574523926,0.11511564254760742,0
93,2104,2.5,2.0224573612213135,0.4775426387786865,0
83,943,3.5,3.1549081802368164,0.3450918197631836,0
63,1498,3.5,3.740098476409912,0.2400984764099121,5
145,189,4.0,3.781440258026123,0.21855974197387695,5
56,82,5.0,4.272542953491211,0.7274570465087891,5
15,36,4.0,3.520533561706543,0.47946643829345703,5
100,485,3.5,3.355797290802002,0.14420270919799805,0
48,351,4.0,1.746297836303711,2.253702163696289,0
183,554,4.0,3.2438302040100098,0.7561697959899902,0
54,2769,3.5,3.288053512573242,0.2119464874267578,0
132,2531,2.5,3.2710838317871094,0.7710838317871094,0
93,2007,3.0,1.2521003484725952,1.7478996515274048,0
124,353,3.0,4.267494201660156,1.2674942016601562,5
54,1371,4.0,3.313643217086792,0.686356782913208,0
135,729,3.0,3.3903088569641113,0.39030885696411133,0
2,379,4.0,3.896256446838379,0.1037435531616211,5
133,127,4.5,3.674651622772217,0.8253483772277832,5
53,1602,4.5,4.430154323577881,0.06984567642211914,5
29,72,4.0,3.7939867973327637,0.20601320266723633,5
100,2358,4.0,4.223377704620361,0.22337770462036133,5
33,1207,3.0,3.199645519256592,0.1996455192565918,0
114,1974,4.0,4.197384357452393,0.19738435745239258,5
175,661,1.5,3.1737377643585205,1.6737377643585205,0
93,871,2.5,2.931668758392334,0.431668758392334,0
23,756,4.5,4.121181488037109,0.3788185119628906,5
177,490,3.0,2.2419872283935547,0.7580127716064453,0
109,2655,4.0,3.3599660396575928,0.6400339603424072,0
181,572,4.0,4.333760738372803,0.33376073837280273,5
184,701,3.0,3.660159111022949,0.6601591110229492,5
39,763,4.5,4.5696940422058105,0.06969404220581055,5
127,1966,5.0,3.826185703277588,1.173814296722412,5
31,2436,4.5,4.130344390869141,0.3696556091308594,5
138,1911,3.5,3.048072099685669,0.45192790031433105,0
71,590,3.0,2.948370933532715,0.051629066467285156,0
15,747,2.0,2.066296100616455,0.06629610061645508,0
180,33,3.0,3.419398069381714,0.41939806938171387,5
151,2685,4.5,2.9118432998657227,1.5881567001342773,0
61,672,3.0,4.228899002075195,1.2288990020751953,5
156,2375,4.0,3.624335289001465,0.37566471099853516,5
100,959,4.0,3.8814706802368164,0.1185293197631836,5
183,2583,4.5,3.599595546722412,0.9004044532775879,5
